"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"178578-badb773f9b0a445c8326b6e9cb95bae4","NH Hotel  - san antonio","3","1","2023-01-20 13:13:01.38","2023-01-24 11:00:00","271"
"178781-7a0cc458b53d463f9511a24fa048c5dc","Crowne Plaza - philadelphia","5","1","2023-01-22 18:40:33.15","2023-01-28 11:00:00","211"
"178884-8bfe6d90054d4b22ac3bfc7b4d252645","Wyndham - austin","3","1","2023-01-25 11:04:25.815","2023-01-28 11:00:00","134"
"178965-7311c548cc4f4f2ba084bbca4f2d3be1","Accor - jacksonville","2","1","2023-01-22 10:40:41.835","2023-01-24 11:00:00","128"
"179010-0549e4ec81b64933a17053e23b379e51","Conrad  - new york","12","1","2023-01-23 11:00:00","2023-02-04 11:00:00","86"
"179055-defbb2519b564c4ab315e7493b60306c","Conrad  - los angeles","17","1","2023-02-10 11:00:00","2023-02-27 11:00:00","232"
"179070-7bc0ed03ca184455a3066fcb5379a0dd","Crowne Plaza - tucson","1","1","2023-01-29 14:27:26.64","2023-01-31 11:00:00","160"
"179569-93a742cc68804009af35d27a52246db5","Marriott  - san antonio","3","1","2023-01-21 11:00:00","2023-01-24 11:00:00","113"
"179687-a70da2af85864b4ebb8257427bda9064","Extended Stay  - new york","3","1","2023-01-25 20:10:08.13","2023-01-29 11:00:00","80"
"179920-edfcf5ece42343ab9fe7183c2ab24975","Marriott  - baltimore","2","1","2023-01-23 10:22:14.25","2023-01-25 11:00:00","242"
"179952-f2374e93a0c44dce8bbf5a5de83df03e","Shangri-La - new york","1","1","2023-01-21 17:42:03.69","2023-01-23 11:00:00","151"
"180064-dc0d66bbe97a4bafa64ad94ceefdfa1a","Extended Stay  - san antonio","5","1","2023-01-23 11:00:00","2023-01-28 11:00:00","100"
"180081-5937707268634bf6b2c2e5a4e943a79d","InterContinental  - new york","1","1","2023-01-22 11:19:04.89","2023-01-23 11:00:00","171"
"180095-3c4e0bfd2aaf4c47804a78a45b60bb07","Aman Resorts - new york","1","1","2023-01-26 10:32:13.965","2023-01-27 11:00:00","246"
"180184-751d71992288403b807e525a5ecdf049","Accor - hamilton","1","1","2023-01-23 09:42:33.345","2023-01-24 11:00:00","110"
"180350-c1900c6a59274996a0888a2757564035","Marriott  - seattle","1","1","2023-01-20 14:08:58.155","2023-01-22 11:00:00","59"
"180417-a874cac661734860a850eb67133815df","Accor - edmonton","24","3","2023-01-21 11:00:00","2023-02-14 11:00:00","295"
"180468-1bab3f70622d4dfbbd319b2efd2602b4","Aman Resorts - denver","5","1","2023-01-24 11:06:48.015","2023-01-29 11:00:00","111"
"180588-bf1914d941c74a34bd445670a14bf4f8","Choice Hotels - houston","2","1","2023-01-26 14:48:21.285","2023-01-29 11:00:00","315"
"181124-426ab33279394d6d8449399d4ac3292e","Hilton - charlotte","3","3","2023-01-19 11:00:00","2023-01-22 11:00:00","279"
"181347-820a803773b0440183357d12a2a61fb0","Extended Stay  - dallas","2","1","2023-01-20 13:46:41.16","2023-01-23 11:00:00","356"
"181406-970b0323a2e242f5ae9d8403f92f4e4a","Aman Resorts - montreal","2","1","2023-01-22 14:40:43.905","2023-01-25 11:00:00","145"
"181850-0390e684564e447db10ee1a22a77d3be","Crowne Plaza - quebec","0","1","2023-01-22 20:04:43.275","2023-01-23 11:00:00","50"
"181911-9bfb7861eec542cea40381db4fef1ad3","Starwood  - ottawa","8","1","2023-01-26 11:51:13.95","2023-02-03 11:00:00","130"
"182062-4139432d7b4d4f6b8af0dd1c14e1f574","Four Seasons - denver","3","1","2023-01-23 10:56:29.67","2023-01-26 11:00:00","224"
"182118-c925e29644bf4952a0711de297207677","Crowne Plaza - houston","1","1","2023-01-26 14:51:43.2","2023-01-28 11:00:00","126"
"182220-134259962912438aa2317fb57f755637","Best Western - columbus","1","1","2023-01-22 13:09:05.805","2023-01-24 11:00:00","318"
"182301-156a7a1502024f87b00b9e46aa996d2b","NH Hotel  - ottawa","1","1","2023-01-25 20:53:59.145","2023-01-27 11:00:00","213"
"182323-fbd3708b24e44d0583f031adc9e3eba7","Banyan Tree  - el paso","11","1","2023-01-22 11:00:00","2023-02-02 11:00:00","128"
"182340-57d34c8fe0f444c0bb3a06b1ac205f92","Hyatt - ottawa","5","1","2023-01-23 11:00:00","2023-01-28 11:00:00","166"
"182367-2821fb78c283465ba6e1c16793c425de","Shangri-La - new york","7","2","2023-01-22 09:43:43.365","2023-01-29 11:00:00","101"
"182389-bb357b9c13144143a7de0a3a587d34ca","InterContinental  - ottawa","2","1","2023-01-22 13:11:19.545","2023-01-25 11:00:00","84"
"182473-59de294218744a46a96b44868ac7f787","Banyan Tree  - las vegas","8","1","2023-01-27 11:00:00","2023-02-04 11:00:00","347"
"182804-e81b06fa2a0d43f8a99671a15fe4557a","Four Seasons - calgary","1","2","2023-01-24 17:50:42.945","2023-01-26 11:00:00","116"
"183065-eeef7e79270d401abd704155b2189689","Shangri-La - houston","9","1","2023-01-22 15:35:05.865","2023-02-01 11:00:00","103"
"183365-39617f7402e1452795bdb25c34748965","Best Western - paris","15","1","2023-06-06 18:55:04.71","2023-06-22 11:00:00","157"
"183446-ed811102e41046c2afa24544a49a1371","Hilton - el paso","6","1","2023-01-25 21:17:35.52","2023-02-01 11:00:00","300"
"183618-f34c9a11ca424053ba48fd1b5b39421b","Aman Resorts - chicago","0","1","2023-01-22 13:52:09.705","2023-01-23 11:00:00","140"
"183727-e7b07f76d5594908973e9977b1ca2747","Extended Stay  - toronto","2","1","2023-01-22 22:23:44.385","2023-01-25 11:00:00","287"
"183743-f341892888de4d419c05563395288f5d","Choice Hotels - houston","1","1","2023-01-23 10:43:49.845","2023-01-24 11:00:00","297"
"183787-8d1d0d722a9e467ba47841576e1a4dc4","Rosewood - houston","11","2","2023-01-25 11:00:00","2023-02-05 11:00:00","232"
"183827-9fb3531367264207a7b4a51bdc6acee2","Rosewood - boston","8","1","2023-01-25 16:31:30.945","2023-02-03 11:00:00","133"
"183858-4dcba19e01f04176bee66e40a271e17b","Crowne Plaza - austin","11","1","2023-01-23 10:33:37.08","2023-02-03 11:00:00","269"
"183897-a72356c8c53c45dca727a22fb3d79a40","Starwood  - new york","7","2","2023-01-24 12:10:12.72","2023-02-01 11:00:00","231"
"183902-67068c58bfda4cb087499831729b9c9a","Four Seasons - new york","9","1","2023-02-09 11:00:00","2023-02-18 11:00:00","121"
"183909-94ec85531fe740e380975ed9f281ab44","Best Western - berlin","13","1","2023-05-09 17:51:33.165","2023-05-23 11:00:00","265"
"184070-5643b20e542c4c8dbb3a56f9d6f3e93d","Accor - indianapolis","1","1","2023-01-22 12:21:35.46","2023-01-24 11:00:00","300"
"184291-03d864ebb63b4368973ddf41600e1b1f","Conrad  - san diego","10","1","2023-01-30 11:00:00","2023-02-09 11:00:00","121"
"184517-e1fb7487f160476e9fcae2ea824c80f4","Extended Stay  - new york","1","1","2023-01-20 12:01:28.11","2023-01-22 11:00:00","198"
"184535-3834e80b19da48b3b973ce6782821bc0","Fairmont - los angeles","2","1","2023-01-22 13:49:13.53","2023-01-25 11:00:00","196"
"184687-be1b89c9b9614c6084d137dcae70a436","Hyatt - portland","3","1","2023-01-23 17:43:50.34","2023-01-27 11:00:00","255"
"184690-0b42d97897d4433d8d6d253730b330a9","Starwood  - charlotte","2","1","2023-01-24 14:37:30.495","2023-01-27 11:00:00","120"
"184759-7c8140b4343e4a17973d63a230854ace","Shangri-La - oklahoma city","4","4","2023-01-26 11:41:57.12","2023-01-30 11:00:00","122"
"184826-5bc420ef83be4bfabe8c29325996e7f9","Marriott  - philadelphia","1","1","2023-01-26 16:50:09.015","2023-01-28 11:00:00","254"
"184882-3c04b65cb11748308e0ab81ad7aa74e4","Marriott  - new york","4","1","2023-01-23 14:58:03.945","2023-01-28 11:00:00","581"
"184990-e4029a8367e9481aadf39cc1ecfa984a","Hyatt - edmonton","2","2","2023-02-03 16:04:33.06","2023-02-06 11:00:00","72"
"185176-132a4c50d8664a9bab656ab6bd7a4115","NH Hotel  - san diego","2","1","2023-01-24 12:31:09.39","2023-01-27 11:00:00","173"
"185209-02c10cb191454f77a0a8576e63dc112c","Crowne Plaza - new york","1","1","2023-01-24 12:29:05.775","2023-01-26 11:00:00","154"
"185273-f3b8451fcd1d4ff4a0370988c5d3787b","Wyndham - fresno","2","1","2023-01-25 18:45:40.41","2023-01-28 11:00:00","182"
"185294-b9f2ffc5e78e4022bffff691e31e37a7","Starwood  - new york","2","1","2023-01-27 15:03:33.57","2023-01-30 11:00:00","115"
"185401-faac9fc23133420f97c87e78521ff550","InterContinental  - calgary","2","1","2023-01-22 18:34:20.415","2023-01-25 11:00:00","41"
"185527-066622e17feb44638280335a4e109ab5","NH Hotel  - houston","6","1","2023-01-20 11:00:00","2023-01-26 11:00:00","81"
"185664-a03db7b71e85492f80d7fd4ab4914fb1","Marriott  - boston","0","1","2023-01-23 09:52:13.8","2023-01-23 11:00:00","298"
"185738-25a2648f3c91445c9d044a171629364d","Conrad  - washington","5","1","2023-01-26 19:25:56.775","2023-02-01 11:00:00","42"
"185785-913ac158c3db4de5ab40b29d8f8f8d4c","Fairmont - chicago","5","2","2023-01-22 17:30:52.155","2023-01-28 11:00:00","147"
"185844-1fac5ede3d86443b8bd00daec67aff49","Accor - philadelphia","5","1","2023-01-24 09:41:50.91","2023-01-29 11:00:00","96"
"186042-b7689dab4350407884127d0d7394e6fa","Rosewood - columbus","3","1","2023-01-21 15:50:18.42","2023-01-25 11:00:00","343"
"186087-123912a1587f4ac18d255fd18ca70cb0","Best Western - dallas","1","1","2023-01-22 13:26:07.845","2023-01-24 11:00:00","227"
"186458-cf473c4e9eaa434091e3552d80ceb905","Starwood  - los angeles","5","2","2023-01-28 15:25:39.495","2023-02-03 11:00:00","286"
"186997-042ab89042b047db8acb7c6ab835847c","Radisson  - montreal","2","1","2023-01-23 09:43:29.595","2023-01-25 11:00:00","144"
"187061-8564eac731f34684b780d016f7727fdc","Fairmont - austin","2","1","2023-01-26 09:51:35.325","2023-01-28 11:00:00","88"
"187108-12836b1fb6b74a62b3622b404f4230b4","InterContinental  - phoenix","2","1","2023-01-23 14:44:24.45","2023-01-26 11:00:00","226"
"187376-65a2fd835f0546c18ef42e898e7f4d1f","Hilton - san antonio","0","1","2023-01-25 10:33:09","2023-01-25 11:00:00","142"
"187913-9284decd506d462e9a179aba2e66673b","Banyan Tree  - calgary","1","1","2023-01-31 19:40:41.925","2023-02-02 11:00:00","104"
"187978-0c37d406effa4bbab668cc3a1f9bc113","Choice Hotels - toronto","2","2","2023-01-22 11:30:49.05","2023-01-24 11:00:00","203"
"189055-f7c0ead890924027bed9667ae1eee869","Banyan Tree  - chicago","2","1","2023-01-30 11:00:00","2023-02-01 11:00:00","28"
"189175-231b939050e1466c9fef4a10881159d0","Extended Stay  - milwaukee","4","1","2023-01-24 10:28:51.015","2023-01-28 11:00:00","180"
"189229-b24df9f50cd141348b7744478192c384","Accor - edmonton","4","1","2023-01-23 14:47:03.93","2023-01-28 11:00:00","245"
"189324-fb3148db60fd47698096a1aebdd0dfcf","Banyan Tree  - san antonio","2","1","2023-01-22 15:10:05.205","2023-01-25 11:00:00","120"
"189474-6c92155e6d524ed88398f082707a14f4","Hyatt - toronto","7","1","2023-01-20 11:00:00","2023-01-27 11:00:00","486"
"189585-19a4f5227ce6423da388a3fd24faf3f6","Four Seasons - philadelphia","6","1","2023-01-26 19:36:00.765","2023-02-02 11:00:00","125"
"189760-c36f71119a424357a58b15a40e6decdc","Hilton - san antonio","3","1","2023-01-23 18:50:05.865","2023-01-27 11:00:00","89"
"189909-3da2929cbe50453bad3e0f14ed7dfb6b","Four Seasons - vancouver","0","2","2023-01-23 16:37:42.42","2023-01-24 11:00:00","369"
"190276-b598c8c48a4a44c595a135ae7606b8d7","Fairmont - san antonio","2","2","2023-01-24 12:27:09.855","2023-01-27 11:00:00","353"
"190355-50ffafe0dec14019963fd1e51c97e8ee","Wyndham - chicago","2","1","2023-01-23 16:34:27.795","2023-01-26 11:00:00","625"
"190364-f6f13239e6ab4d36a4c47205892aa7b1","Rosewood - los angeles","0","1","2023-01-22 21:23:44.385","2023-01-23 11:00:00","104"
"190411-f84a443361f6448abcfc55f644d62593","NH Hotel  - el paso","0","1","2023-01-20 12:56:01.41","2023-01-21 11:00:00","330"
"190445-45e6359f729048a79b50447d2d6a7ba4","Accor - dallas","1","1","2023-01-24 11:30:05.49","2023-01-25 11:00:00","169"
"190712-4ef373334f1343ab9fe45ad7fa9ebeba","Hilton - new york","1","1","2023-01-20 12:52:12.585","2023-01-22 11:00:00","169"
"191024-6d7c7a484da241a39fe04d253591ff80","NH Hotel  - san diego","6","1","2023-01-23 11:00:00","2023-01-29 11:00:00","489"
"191323-0f9365bf937340fc99f31b4d14915ee3","Aman Resorts - jacksonville","5","1","2023-01-23 14:23:13.065","2023-01-29 11:00:00","108"
"191663-4ec2ad3ec6e6437cac3137a29dd01306","Wyndham - hamilton","3","1","2023-01-23 09:43:38.55","2023-01-26 11:00:00","81"
"191718-9b6c5e96375240dc93a6e82295883f91","Extended Stay  - los angeles","1","1","2023-01-20 13:58:03.945","2023-01-22 11:00:00","362"
"191720-542ecb02332945919ff2393c7b46cd00","Fairmont - chicago","8","1","2023-01-21 12:28:34.23","2023-01-30 11:00:00","319"
"191735-036a8036d8a249cf92dbad2743701d67","NH Hotel  - las vegas","2","1","2023-01-26 12:46:32.115","2023-01-29 11:00:00","102"
"192040-84d0d542897e41c5b686e7a65900c355","Starwood  - san francisco","3","1","2023-01-22 22:25:35.67","2023-01-26 11:00:00","243"
"192113-29d1b4a784cd42d3a0b1c66e5405f6b7","InterContinental  - dallas","7","1","2023-01-23 11:25:38.01","2023-01-30 11:00:00","142"
"192187-f56ca86fa24748bd80c9bdb5d8382d7f","Radisson  - dubai","19","1","2023-07-05 03:15:39.645","2023-07-24 11:00:00","59"
"192351-00a11875e5514803b1178866365e0606","Rosewood - new york","4","1","2023-01-24 18:33:32.4","2023-01-29 11:00:00","288"
"192355-43af6998d71d48e7b9d72873d69be44b","Hilton - phoenix","3","2","2023-01-24 10:07:50.025","2023-01-27 11:00:00","222"
"192454-650572667e0540849a5df7dbf9c7140b","Fairmont - san jose","1","2","2023-01-24 13:13:03.765","2023-01-26 11:00:00","419"
"192469-e8539a89928b4735a40dff0de31cbc9a","Banyan Tree  - washington","2","1","2023-01-28 12:48:01.935","2023-01-31 11:00:00","149"
"192751-ca36e0e61acf49ed951ae08843b10453","Accor - philadelphia","3","1","2023-01-25 09:48:55.26","2023-01-28 11:00:00","147"
"192801-77f6dda16658428a8dbaf2aa41b3dc04","Shangri-La - indianapolis","2","1","2023-01-28 10:20:02.715","2023-01-30 11:00:00","67"
"192877-36f0ad7cbba04c2cb4bd63740b302bf2","Four Seasons - los angeles","5","1","2023-01-23 16:22:02.73","2023-01-29 11:00:00","47"
"193166-9d02be63a8e64f0a95c15c8279bd5904","Shangri-La - toronto","2","2","2023-01-20 21:08:43.08","2023-01-23 11:00:00","51"
"193284-01b64ccb2ba34f2f8f74e662277758e0","InterContinental  - chicago","7","2","2023-01-31 11:00:00","2023-02-07 11:00:00","817"
"193417-b9ea2d5e25ee4dbfbce4e206beb376c0","Aman Resorts - columbus","4","2","2023-01-26 16:13:03.765","2023-01-31 11:00:00","147"
"193591-766218ebb9294d5585b6d5eada64cc35","Accor - austin","2","1","2023-01-22 10:26:29.625","2023-01-24 11:00:00","380"
"193655-487b19c5c609437383280972741af6e1","Marriott  - houston","2","1","2023-01-27 18:20:27.195","2023-01-30 11:00:00","103"
"193695-5028c0b3cacb40ac84a5f02204df23ec","Aman Resorts - calgary","2","1","2023-01-28 22:02:02.085","2023-01-31 11:00:00","108"
"193879-e9bbb4a836244c959651fd61a2ce81d4","Marriott  - winnipeg","3","1","2023-01-22 11:52:38.595","2023-01-25 11:00:00","261"
"193935-2cadae130c5743ae97ad76cdb5fbb5a0","Four Seasons - phoenix","9","1","2023-01-24 11:00:00","2023-02-02 11:00:00","74"
"193943-4d842ad2a75640dfb030e4f99f747974","Aman Resorts - philadelphia","2","1","2023-01-22 10:45:22.59","2023-01-24 11:00:00","147"
"194059-1686b8dcf0294f31b5e81bec0a6ed25b","Choice Hotels - new york","3","1","2023-01-25 21:12:41.895","2023-01-29 11:00:00","58"
"194113-4953998ea9e24cb3878037ea5b592c1b","Shangri-La - new york","1","4","2023-01-23 21:05:46.995","2023-01-25 11:00:00","189"
"194165-2b6b817d8f164f23b356d017f4f7d811","InterContinental  - denver","1","1","2023-01-22 10:18:30.42","2023-01-23 11:00:00","123"
"194275-ab51aa5df73f4b539f05d88f6f9b59ea","NH Hotel  - portland","6","2","2023-01-20 11:00:00","2023-01-26 11:00:00","43"
"194502-9e08886bc68e41b08c9ee46ab72835a4","Shangri-La - new york","2","1","2023-01-23 14:46:41.16","2023-01-26 11:00:00","159"
"194619-979412b20bb6445ea3e41f98c48af144","Starwood  - los angeles","5","1","2023-01-22 14:58:03.945","2023-01-28 11:00:00","95"
"194625-715b4def0e1f439ebb234ca210c15a57","Four Seasons - dallas","2","1","2023-01-24 17:25:06.06","2023-01-27 11:00:00","117"
"194824-fb64c6991bbf4bde92bb08ed558fa84f","Fairmont - las vegas","2","1","2023-01-25 19:46:42.105","2023-01-28 11:00:00","436"
"194845-0ad45eb99bdb450185351ccde338fec5","Hilton - boston","2","1","2023-01-23 13:48:44.775","2023-01-26 11:00:00","116"
"194871-d4247abd2d354a2bbf013eff09dbee98","Best Western - washington","0","1","2023-01-22 11:13:40.395","2023-01-22 11:00:00","138"
"194976-8a0dfb68fcbe49e9b44bac86a06c1ee9","NH Hotel  - phoenix","3","1","2023-01-23 22:13:29.28","2023-01-27 11:00:00","132"
"195035-054bdc01d389425f8ebaf5858ad648a2","Wyndham - las vegas","6","2","2023-01-23 10:31:34.005","2023-01-29 11:00:00","108"
"195039-0f37a994471a40508e89adb54b6b9344","Wyndham - el paso","9","1","2023-01-29 11:00:00","2023-02-07 11:00:00","355"
"195298-38aaa2c6672145db9dd41ccfcbb3f4a6","Hilton - fort worth","2","1","2023-01-27 17:21:38.52","2023-01-30 11:00:00","90"
"195343-f39a0885ff3e48bdb81336f69a653b36","Choice Hotels - new york","6","1","2023-01-19 11:00:00","2023-01-25 11:00:00","126"
"195460-587ad8fcdc814e08903159ac76fc7d82","InterContinental  - memphis","4","1","2023-01-27 10:56:01.59","2023-01-31 11:00:00","140"
"195567-fc4b11a3c69d48619bbfa0f5928361cd","Hilton - chicago","0","1","2023-01-26 16:54:05.085","2023-01-27 11:00:00","68"
"195717-6479765484dc4bfc8a709811ff1d31d7","Conrad  - phoenix","2","2","2023-01-22 17:12:13.86","2023-01-25 11:00:00","171"
"195997-b0c660c90cc04cb48bbe02e8a33f258a","Banyan Tree  - los angeles","2","1","2023-01-21 13:33:36.495","2023-01-24 11:00:00","283"
"196183-0b96b59f0bf64f23b70c7f4fd6a6e1bb","InterContinental  - boston","2","3","2023-01-25 13:13:28.155","2023-01-28 11:00:00","87"
"196186-15f057e983484f73baf1af17c3fea082","Hilton - new york","5","1","2023-01-22 17:40:32.025","2023-01-28 11:00:00","262"
"196348-db49e061de834bae9b8363f5f356410b","NH Hotel  - dallas","1","1","2023-01-25 16:34:26.76","2023-01-27 11:00:00","81"
"196425-1eec5e53967c46a99938a25e139dda9d","Accor - new york","7","1","2023-01-22 11:00:00","2023-01-29 11:00:00","117"
"196527-a825610e6bfa42a7a3d462bb3f43ffc2","Marriott  - toronto","2","1","2023-01-26 13:47:36.69","2023-01-29 11:00:00","104"
"196869-e5ad8bde71a548c9bf45c27e5ba575f7","InterContinental  - seattle","1","2","2023-01-21 13:08:43.08","2023-01-23 11:00:00","173"
"196911-b6c7063bbf294edf9ce2b23f449532f3","Rosewood - oklahoma city","4","1","2023-01-24 11:58:50.07","2023-01-28 11:00:00","133"
"197022-937eb718375e4367b3a25c4a712ad65d","Starwood  - milwaukee","6","2","2023-01-26 11:00:00","2023-02-01 11:00:00","47"
"197106-50f54454404346258027932261836d2c","Rosewood - calgary","1","2","2023-01-21 14:57:52.56","2023-01-23 11:00:00","61"
"197189-78cb575ee6ac4d69bd79de63fb401b8e","NH Hotel  - las vegas","3","1","2023-01-24 13:15:01.935","2023-01-28 11:00:00","181"
"197214-1375a0e30def46fdbd93b97a668050a0","Accor - seattle","2","3","2023-01-19 18:55:55.155","2023-01-22 11:00:00","161"
"197328-fdba8f94dee24dd593bca2e1aaa38393","Hilton - portland","2","2","2023-01-24 12:45:56.7","2023-01-27 11:00:00","133"
"197462-cc427749b8b64eab9c9f34d9fbe0d963","Hyatt - fresno","3","1","2023-01-24 09:25:15.42","2023-01-27 11:00:00","138"
"197610-95f7a48d3e074d129d3f251f276b7c46","Banyan Tree  - san antonio","12","2","2023-01-20 11:00:00","2023-02-01 11:00:00","79"
"197632-b3cac10e03d64d2eaa661d1d7b55ec42","Conrad  - fresno","0","1","2023-01-21 18:10:50.79","2023-01-22 11:00:00","373"
"197651-54b7a95552964be4a9fec49e92b0d7a5","Hilton - boston","0","3","2023-01-22 14:11:41.37","2023-01-23 11:00:00","67"
"197693-5e32fe4e14f242ad8d2b53243c055eb4","InterContinental  - dallas","15","2","2023-01-29 11:00:00","2023-02-13 11:00:00","284"
"197907-2fffa3a0190b458ab6026178f0c12fba","Crowne Plaza - philadelphia","5","1","2023-01-23 11:00:00","2023-01-28 11:00:00","313"
"198061-9ee420d8503e405da68de8f48361d322","Aman Resorts - houston","8","2","2023-01-25 09:18:48.105","2023-02-02 11:00:00","138"
"198270-37afebb921f84bb6a767e120c6bef3bc","Radisson  - ottawa","8","1","2023-01-25 11:00:00","2023-02-02 11:00:00","303"
"198387-0736177a71d642ccb9e32a2008df0ed7","Rosewood - san diego","3","1","2023-01-22 22:21:56.52","2023-01-26 11:00:00","247"
"198650-2a4e91397fe64a3c96d122b6188360f0","Hyatt - austin","4","1","2023-01-22 14:11:06.045","2023-01-27 11:00:00","32"
"198660-b341d2b4acad4e6384ed08f2372ca2e1","Accor - toronto","2","1","2023-01-26 09:42:32.58","2023-01-28 11:00:00","207"
"198793-0ba3516e18074ae48a63b446ba514645","Four Seasons - san diego","2","2","2023-01-25 13:54:53.1","2023-01-28 11:00:00","117"
"198855-c82e3b32bc2241b885854dbab712c4f5","Rosewood - budapest","12","2","2023-07-03 22:32:15.9","2023-07-16 11:00:00","229"
"199119-9245fcae764f4b9fb8e695fd81a98d0c","Shangri-La - boston","2","1","2023-01-20 14:14:28.815","2023-01-23 11:00:00","189"
"199125-ab39813c823a4ac089a298fd665b2b5a","Four Seasons - san francisco","1","1","2023-01-23 13:43:18.75","2023-01-25 11:00:00","204"
"199184-4c6ffa42a0e14bb5af469742c4b6fd90","Accor - ottawa","2","1","2023-01-26 09:50:39.75","2023-01-28 11:00:00","130"
