"user_id","gender","age","married","has_children","actual_trips","avg_click","session_count","num_flights","avg_time_btw_booking_departure","avg_checked_baggage","frequency_of_discount_flight","frequency_hotel_discount","booked_seats","total_rooms","total_nights","hotel_booking_count","total_flight_price","total_hotel_price","rfm_recency","rfm_frequency","monetary_value","rfm_frequency_quartile","rfm_recency_quartile","rfm_monetary_quartile","rfm_rank","user_type","perks"
"531834","F","18","false","false","1","8.63","8","2","1","1.00","8","0","1","1","0","1","490.71","148","50","8","638.71","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"531844","F","27","false","true","1","14.25","8","2","1","0.00","8","0","1","1","3","1","82.04","771","82","8","853.04","3","3","3","3","Gold Members","30% first timer welcome discount"
"531847","F","66","true","false","2","19.25","8","4","2","1.00","8","0","2","2","7","2","603.05","416","59","8","1019.05","2","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"531857","F","21","false","false","2","15.78","9","3","2","0.50","9","0","2","2","9","2","698.90","256","53","9","954.90","1","2","3","3","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"531868","F","59","true","true","3","18.88","8","6","4","0.33","8","1","4","4","4","3","1770.79","599.5","85","8","2264.279","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531884","F","51","true","true","4","13.38","8","6","3","0.33","8","0","3","4","34","4","1020.58","793","54","8","1773.524","2","2","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"531921","F","46","false","false","2","18.33","9","2","1","1.00","9","0","1","2","9","2","122.54","217","119","9","339.54","1","4","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531926","F","29","false","false","2","19.00","8","4","2","0.50","8","0","4","0","0","2","2014.10","0","40","8","1896.833","1","1","2","2","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"531931","F","40","false","false","2","9.38","8","4","2","0.50","8","0","3","3","5","2","1888.29","271","133","8","2159.29","1","4","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531959","F","31","false","false","4","14.75","8","4","25","0.50","8","0","3","6","30","4","1891.14","586","42","8","2477.14","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"531967","F","23","false","false","0","9.63","8","0","0","0.00","8","0","0","0","0","0","0","0","154","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"531971","F","59","true","true","2","12.00","8","4","2","1.00","8","0","2","2","6","2","762.62","152","114","8","914.62","3","4","3","3","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531987","F","35","false","false","2","11.89","9","3","1","0.50","9","1","2","1","3","2","700.21","212","82","9","912.21","1","3","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"531989","F","54","false","true","3","17.50","8","4","1","0.50","8","0","4","5","15","3","2780.08","479","82","8","3111.852","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"531994","F","43","true","false","2","15.50","8","4","2","0.50","8","0","2","2","4","2","1185.97","175","95","8","1360.97","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532063","F","53","true","false","6","23.78","9","12","5","0.33","9","1","7","7","7","6","1451.21","1320.05","65","9","2771.26","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532064","F","25","false","true","1","33.50","8","4","32","0.00","8","0","2","0","0","0","5219.48","0","99","8","5219.48","4","4","1","1","Silver Members","30% first timer welcome discount"
"532073","F","40","false","false","5","16.44","9","10","3","0.60","9","0","5","3","9","5","1035.14","594","49","9","1587.152","1","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532101","F","26","false","false","1","7.38","8","0","0","0.00","8","0","0","1","23","1","0","206","108","8","206","3","4","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"532106","F","45","true","true","4","17.50","8","6","2","0.67","8","0","3","4","8","4","1959.63","620","44","8","2579.63","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"532119","F","52","true","false","6","19.38","8","12","5","0.17","8","0","9","5","19","6","3334.58","880","46","8","4214.58","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532159","F","21","false","false","2","18.00","8","2","1","0.00","8","1","1","3","6","2","509.22","234.50","69","8","743.72","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"532215","F","49","true","false","6","15.78","9","9","4","0.60","9","1","5","7","24","6","2460.91","871.80","39","9","3332.71","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532225","F","55","true","false","3","20.63","8","6","2","1.00","8","0","3","3","2","3","1088.96","566","94","8","1654.96","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532233","M","43","true","false","4","10.22","9","6","2","0.67","9","0","8","5","6","4","3231.57","313","78","9","3544.57","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532258","F","41","false","true","2","11.38","8","4","2","0.50","8","0","4","4","4","2","320.21","555","75","8","875.21","3","3","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"532259","M","55","true","true","6","25.00","8","10","3","0.60","8","0","7","8","21","6","1751.68","815","48","8","2559.4815","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"532279","F","17","false","false","1","14.25","8","0","0","0.00","8","0","0","2","12","1","0","208","85","8","208","3","3","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"532312","F","45","true","false","3","10.25","8","6","3","1.00","8","1","3","3","3","3","490.97","385.4","62","8","839.644","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532329","F","20","false","true","2","13.75","8","2","42","0.00","8","0","1","2","31","2","216.97","511","56","8","727.97","3","2","3","3","Gold Members","30% first timer welcome discount"
"532347","F","31","false","false","3","11.38","8","6","4","1.00","8","0","3","3","2","3","1212.71","349","58","8","1561.71","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532361","F","45","false","false","4","14.25","8","6","3","0.67","8","0","3","3","8","4","306.50","688","57","8","967.6300","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532365","M","50","true","false","1","12.13","8","2","1","1.00","8","0","3","3","5","1","462.34","130","57","8","592.34","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532381","F","52","false","false","4","30.22","9","7","3","1.00","9","0","4","4","4","3","986.37","387","93","9","1287.7925","1","4","3","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532387","F","38","false","false","3","17.50","8","6","2","0.67","8","0","3","3","16","3","1112.69","528","92","8","1640.69","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532388","F","56","true","false","2","14.50","8","2","1","0.00","8","2","1","2","9","2","171.01","467.2","54","8","638.21","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532390","F","45","true","true","4","18.38","8","8","4","0.50","8","0","5","3","9","4","930.54","495","79","8","1425.54","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"532410","F","28","false","false","4","22.38","8","6","91","0.67","8","1","5","4","22","3","1118.76","509.70","48","8","1628.46","2","1","2","2","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"532426","F","29","false","false","1","11.70","10","2","22","0.00","10","0","1","1","15","1","1610.23","601","46","10","2211.23","1","1","1","1","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"532432","F","69","true","false","1","13.25","8","0","0","0.00","8","0","0","1","13","1","0","151","85","8","151","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532433","F","31","false","true","3","11.00","8","4","2","0.50","8","1","3","4","10","3","1304.05","409.15","98","8","1713.20","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"532500","F","39","false","true","4","22.25","8","8","30","0.50","8","1","5","3","8","4","5407.34","609.05","45","8","6016.39","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"532519","F","49","true","false","3","13.00","8","4","2","2.00","8","0","3","4","14","3","710.44","515","91","8","1225.44","2","4","3","3","Gold Members","Couple Explorers - Flight Only (Couple seating preference)"
"532535","F","41","false","false","3","11.00","8","4","1","0.50","8","1","2","4","16","3","376.42","542.50","52","8","918.92","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532544","F","25","false","false","1","35.75","8","4","51","0.00","8","0","2","0","0","0","1769.70","0","50","8","1769.70","2","2","2","2","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"532568","F","52","false","false","3","22.88","8","2","2","0.00","8","1","1","4","9","3","380.84","356.8","133","8","737.64","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532607","F","31","false","false","4","20.11","9","8","3","1.00","9","1","5","3","6","4","1131.14","390","115","9","1491.514","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532622","F","50","true","false","3","20.50","8","6","2","0.33","8","0","3","3","4","3","732.41","918","58","8","1643.0455","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532623","F","51","false","true","2","15.88","8","2","2","0.50","8","0","2","2","2","2","475.77","310","76","8","785.77","3","3","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"532627","M","20","false","true","0","7.88","8","0","0","0.00","8","0","0","0","0","0","0","0","54","8","0","4","2","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"532637","M","23","false","false","2","12.63","8","0","0","0.00","8","0","0","2","14","2","0","398","61","8","398","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"532650","F","40","false","false","5","14.63","8","8","3","0.50","8","1","4","4","16","5","1018.41","837","105","8","1855.41","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"532651","F","35","false","true","2","13.13","8","2","1","0.00","8","0","1","2","7","2","100.45","481","65","8","581.45","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"532653","F","48","false","false","4","19.00","8","8","4","0.00","8","2","5","5","22","4","3131.25","471.20","85","8","3602.45","4","3","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532656","F","33","false","false","2","13.25","8","4","2","1.00","8","0","2","2","1","2","1421.53","392","90","8","1738.607","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532705","F","42","true","false","2","13.88","8","2","1","0.00","8","0","1","2","7","2","647.94","246","50","8","893.94","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532710","M","25","false","false","1","10.50","8","1","1","1.00","8","0","1","1","0","1","312.38","396","64","8","708.38","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"532711","F","23","true","false","2","14.56","9","2","1","1.00","9","0","1","2","19","2","98.31","829","60","9","927.31","1","2","3","3","Platinum Members","Young and Free - Hotel Only (10% hotel discount)"
"532721","F","47","false","false","3","12.63","8","4","2","0.50","8","0","3","4","9","3","517.02","211","89","8","728.02","3","4","3","3","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532725","F","39","false","false","1","30.50","8","4","1","0.00","8","0","2","0","0","0","788.50","0","70","8","788.50","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532730","F","17","false","false","2","10.88","8","2","1","1.00","8","0","1","2","16","2","184.45","408","60","8","555.560","3","2","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"532742","F","42","false","false","3","25.88","8","6","2","0.33","8","0","3","3","6","3","1269.23","373","143","8","1632.5660","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532748","F","41","false","true","5","26.25","8","8","3","1.00","8","1","4","5","5","5","1561.78","782.25","49","8","2344.03","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"532750","F","31","false","false","2","11.38","8","4","26","0.50","8","0","3","1","2","2","1043.92","366","125","8","1395.0325","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"532774","F","58","true","false","0","9.38","8","0","0","0.00","8","0","0","0","0","0","0","0","42","8","0","4","1","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"532810","F","51","true","false","3","15.63","8","6","3","0.67","8","0","4","4","12","3","1677.92","768","87","8","2445.92","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"532823","F","36","false","false","4","14.22","9","6","2","0.67","9","0","3","3","8","4","1070.86","516","57","9","1548.263","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
